Month,Province,Campaign,Lead Source,Package,Leads Generated,Conversion Rate,Leads Converted
2025-06-30,Gauteng,Referral,Local Radio,100/100 Mbps,174,0.09,15
2025-06-30,Gauteng,Referral,Local Radio,200/200 Mbps,29,0.06,1
2025-06-30,Gauteng,Referral,Local Radio,500/500 Mbps,48,0.15,7
2025-06-30,Gauteng,Referral,Local Radio,1000/1000 Mbps,160,0.16,25
2025-06-30,Gauteng,Outdoor,Facebook,10/10 Mbps,245,0.2,49
2025-06-30,Gauteng,Outdoor,Facebook,50/50 Mbps,228,0.11,25
2025-06-30,Gauteng,Outdoor,Facebook,100/100 Mbps,86,0.07,6
2025-06-30,Gauteng,Outdoor,Facebook,200/200 Mbps,271,0.13,35
2025-06-30,Gauteng,Outdoor,Facebook,500/500 Mbps,150,0.16,24
2025-06-30,Gauteng,Outdoor,Facebook,1000/1000 Mbps,43,0.05,2
2025-06-30,Gauteng,Outdoor,Google,10/10 Mbps,85,0.09,7
2025-06-30,Gauteng,Outdoor,Google,50/50 Mbps,201,0.09,18
2025-06-30,Gauteng,Outdoor,Google,100/100 Mbps,282,0.11,31
2025-06-30,Gauteng,Outdoor,Google,200/200 Mbps,122,0.08,9
2025-06-30,Gauteng,Outdoor,Google,500/500 Mbps,279,0.16,44
2025-06-30,Gauteng,Outdoor,Google,1000/1000 Mbps,283,0.16,45
2025-06-30,Gauteng,Outdoor,Word of Mouth,10/10 Mbps,211,0.15,31
2025-06-30,Gauteng,Outdoor,Word of Mouth,50/50 Mbps,221,0.2,44
2025-06-30,Gauteng,Outdoor,Word of Mouth,100/100 Mbps,265,0.12,31
2025-06-30,Gauteng,Outdoor,Word of Mouth,200/200 Mbps,164,0.11,18
2025-06-30,Gauteng,Outdoor,Word of Mouth,500/500 Mbps,200,0.1,20
2025-06-30,Gauteng,Outdoor,Word of Mouth,1000/1000 Mbps,24,0.13,3
2025-06-30,Gauteng,Outdoor,Local Radio,10/10 Mbps,177,0.13,23
2025-06-30,Gauteng,Outdoor,Local Radio,50/50 Mbps,203,0.18,36
2025-06-30,Gauteng,Outdoor,Local Radio,100/100 Mbps,181,0.18,32
2025-06-30,Gauteng,Outdoor,Local Radio,200/200 Mbps,257,0.05,12
2025-06-30,Gauteng,Outdoor,Local Radio,500/500 Mbps,38,0.2,7
2025-06-30,Gauteng,Outdoor,Local Radio,1000/1000 Mbps,227,0.15,34
2025-06-30,Gauteng,Events,Facebook,10/10 Mbps,148,0.09,13
2025-06-30,Gauteng,Events,Facebook,50/50 Mbps,25,0.1,2
2025-06-30,Gauteng,Events,Facebook,100/100 Mbps,282,0.06,16
2025-06-30,Gauteng,Events,Facebook,200/200 Mbps,235,0.2,47
2025-06-30,Gauteng,Events,Facebook,500/500 Mbps,79,0.16,12
2025-06-30,Gauteng,Events,Facebook,1000/1000 Mbps,35,0.16,5
2025-06-30,Gauteng,Events,Google,10/10 Mbps,189,0.14,26
2025-06-30,Gauteng,Events,Google,50/50 Mbps,62,0.17,10
2025-06-30,Gauteng,Events,Google,100/100 Mbps,231,0.07,16
2025-06-30,Gauteng,Events,Google,200/200 Mbps,51,0.1,5
2025-06-30,Gauteng,Events,Google,500/500 Mbps,94,0.05,4
2025-06-30,Gauteng,Events,Google,1000/1000 Mbps,105,0.18,18
2025-06-30,Gauteng,Events,Word of Mouth,10/10 Mbps,177,0.18,31
2025-06-30,Gauteng,Events,Word of Mouth,50/50 Mbps,59,0.06,3
2025-06-30,Gauteng,Events,Word of Mouth,100/100 Mbps,249,0.07,17
2025-06-30,Gauteng,Events,Word of Mouth,200/200 Mbps,250,0.2,50
2025-06-30,Gauteng,Events,Word of Mouth,500/500 Mbps,97,0.07,6
2025-06-30,Gauteng,Events,Word of Mouth,1000/1000 Mbps,203,0.08,16
2025-06-30,Gauteng,Events,Local Radio,10/10 Mbps,185,0.16,29
2025-06-30,Gauteng,Events,Local Radio,50/50 Mbps,276,0.17,46
2025-06-30,Gauteng,Events,Local Radio,100/100 Mbps,159,0.11,17
2025-06-30,Gauteng,Events,Local Radio,200/200 Mbps,219,0.07,15
2025-06-30,Gauteng,Events,Local Radio,500/500 Mbps,81,0.1,8
2025-06-30,Gauteng,Events,Local Radio,1000/1000 Mbps,187,0.16,29
2025-06-30,Western Cape,Digital Ads,Facebook,10/10 Mbps,189,0.2,37
2025-06-30,Western Cape,Digital Ads,Facebook,50/50 Mbps,104,0.05,5
2025-06-30,Western Cape,Digital Ads,Facebook,100/100 Mbps,98,0.08,7
2025-06-30,Western Cape,Digital Ads,Facebook,200/200 Mbps,244,0.17,41
2025-06-30,Western Cape,Digital Ads,Facebook,500/500 Mbps,125,0.14,17
2025-06-30,Western Cape,Digital Ads,Facebook,1000/1000 Mbps,64,0.1,6
2025-06-30,Western Cape,Digital Ads,Google,10/10 Mbps,142,0.07,9
2025-06-30,Western Cape,Digital Ads,Google,50/50 Mbps,259,0.12,31
2025-06-30,Western Cape,Digital Ads,Google,100/100 Mbps,227,0.08,18
2025-06-30,Western Cape,Digital Ads,Google,200/200 Mbps,24,0.14,3
2025-06-30,Western Cape,Digital Ads,Google,500/500 Mbps,78,0.11,8
2025-06-30,Western Cape,Digital Ads,Google,1000/1000 Mbps,37,0.07,2
2025-06-30,Western Cape,Digital Ads,Word of Mouth,10/10 Mbps,145,0.05,7
2025-06-30,Western Cape,Digital Ads,Word of Mouth,50/50 Mbps,258,0.14,36
2025-06-30,Western Cape,Digital Ads,Word of Mouth,100/100 Mbps,200,0.11,22
2025-06-30,Western Cape,Digital Ads,Word of Mouth,200/200 Mbps,149,0.1,14
2025-06-30,Western Cape,Digital Ads,Word of Mouth,500/500 Mbps,297,0.1,29
2025-06-30,Western Cape,Digital Ads,Word of Mouth,1000/1000 Mbps,138,0.12,16
2025-06-30,Western Cape,Digital Ads,Local Radio,10/10 Mbps,114,0.08,9
2025-06-30,Western Cape,Digital Ads,Local Radio,50/50 Mbps,115,0.13,14
2025-06-30,Western Cape,Digital Ads,Local Radio,100/100 Mbps,138,0.08,11
2025-06-30,Western Cape,Digital Ads,Local Radio,200/200 Mbps,66,0.09,5
2025-06-30,Western Cape,Digital Ads,Local Radio,500/500 Mbps,27,0.05,1
2025-06-30,Western Cape,Digital Ads,Local Radio,1000/1000 Mbps,197,0.13,25
2025-06-30,Western Cape,Referral,Facebook,10/10 Mbps,25,0.1,2
2025-06-30,Western Cape,Referral,Facebook,50/50 Mbps,171,0.11,18
2025-06-30,Western Cape,Referral,Facebook,100/100 Mbps,76,0.11,8
2025-06-30,Western Cape,Referral,Facebook,200/200 Mbps,160,0.11,17
2025-06-30,Western Cape,Referral,Facebook,500/500 Mbps,122,0.13,15
2025-06-30,Western Cape,Referral,Facebook,1000/1000 Mbps,271,0.06,16
2025-06-30,Western Cape,Referral,Google,10/10 Mbps,173,0.11,19
2025-06-30,Western Cape,Referral,Google,50/50 Mbps,21,0.17,3
2025-06-30,Western Cape,Referral,Google,100/100 Mbps,42,0.09,3
2025-06-30,Western Cape,Referral,Google,200/200 Mbps,222,0.1,22
2025-06-30,Western Cape,Referral,Google,500/500 Mbps,153,0.2,30
2025-06-30,Western Cape,Referral,Google,1000/1000 Mbps,191,0.08,15
2025-06-30,Western Cape,Referral,Word of Mouth,10/10 Mbps,81,0.12,9
2025-06-30,Western Cape,Referral,Word of Mouth,50/50 Mbps,209,0.09,18
2025-06-30,Western Cape,Referral,Word of Mouth,100/100 Mbps,135,0.09,12
2025-06-30,Western Cape,Referral,Word of Mouth,200/200 Mbps,28,0.2,5
2025-06-30,Western Cape,Referral,Word of Mouth,500/500 Mbps,74,0.07,5
2025-06-30,Western Cape,Referral,Word of Mouth,1000/1000 Mbps,75,0.06,4
2025-06-30,Western Cape,Referral,Local Radio,10/10 Mbps,93,0.17,15
2025-06-30,Western Cape,Referral,Local Radio,50/50 Mbps,173,0.16,27
2025-06-30,Western Cape,Referral,Local Radio,100/100 Mbps,200,0.07,14
2025-06-30,Western Cape,Referral,Local Radio,200/200 Mbps,105,0.08,8
2025-06-30,Western Cape,Referral,Local Radio,500/500 Mbps,96,0.2,19
2025-06-30,Western Cape,Referral,Local Radio,1000/1000 Mbps,282,0.06,16
2025-06-30,Western Cape,Outdoor,Facebook,10/10 Mbps,119,0.15,17
2025-06-30,Western Cape,Outdoor,Facebook,50/50 Mbps,39,0.18,7
2025-06-30,Western Cape,Outdoor,Facebook,100/100 Mbps,52,0.08,4
2025-06-30,Western Cape,Outdoor,Facebook,200/200 Mbps,84,0.14,11
2025-06-30,Western Cape,Outdoor,Facebook,500/500 Mbps,243,0.19,46
2025-06-30,Western Cape,Outdoor,Facebook,1000/1000 Mbps,262,0.15,39
2025-06-30,Western Cape,Outdoor,Google,10/10 Mbps,38,0.18,6
2025-06-30,Western Cape,Outdoor,Google,50/50 Mbps,64,0.14,8
2025-06-30,Western Cape,Outdoor,Google,100/100 Mbps,181,0.13,23
2025-06-30,Western Cape,Outdoor,Google,200/200 Mbps,207,0.15,31
2025-06-30,Western Cape,Outdoor,Google,500/500 Mbps,68,0.12,8
2025-06-30,Western Cape,Outdoor,Google,1000/1000 Mbps,32,0.05,1
2025-06-30,Western Cape,Outdoor,Word of Mouth,10/10 Mbps,207,0.05,10
2025-06-30,Western Cape,Outdoor,Word of Mouth,50/50 Mbps,24,0.07,1
2025-06-30,Western Cape,Outdoor,Word of Mouth,100/100 Mbps,207,0.05,10
2025-06-30,Western Cape,Outdoor,Word of Mouth,200/200 Mbps,102,0.09,9
2025-06-30,Western Cape,Outdoor,Word of Mouth,500/500 Mbps,198,0.18,35
2025-06-30,Western Cape,Outdoor,Word of Mouth,1000/1000 Mbps,178,0.12,21
2025-06-30,Western Cape,Outdoor,Local Radio,10/10 Mbps,144,0.14,20
2025-06-30,Western Cape,Outdoor,Local Radio,50/50 Mbps,272,0.2,54
2025-06-30,Western Cape,Outdoor,Local Radio,100/100 Mbps,232,0.1,23
2025-06-30,Western Cape,Outdoor,Local Radio,200/200 Mbps,237,0.09,21
2025-06-30,Western Cape,Outdoor,Local Radio,500/500 Mbps,178,0.06,10
2025-06-30,Western Cape,Outdoor,Local Radio,1000/1000 Mbps,203,0.15,30
2025-06-30,Western Cape,Events,Facebook,10/10 Mbps,137,0.14,19
2025-06-30,Western Cape,Events,Facebook,50/50 Mbps,236,0.14,33
2025-06-30,Western Cape,Events,Facebook,100/100 Mbps,71,0.13,9
2025-06-30,Western Cape,Events,Facebook,200/200 Mbps,75,0.12,9
2025-06-30,Western Cape,Events,Facebook,500/500 Mbps,104,0.11,11
2025-06-30,Western Cape,Events,Facebook,1000/1000 Mbps,233,0.13,30
2025-06-30,Western Cape,Events,Google,10/10 Mbps,28,0.05,1
2025-06-30,Western Cape,Events,Google,50/50 Mbps,191,0.05,9
2025-06-30,Western Cape,Events,Google,100/100 Mbps,118,0.07,8
2025-06-30,Western Cape,Events,Google,200/200 Mbps,189,0.14,26
2025-06-30,Western Cape,Events,Google,500/500 Mbps,252,0.14,35
2025-06-30,Western Cape,Events,Google,1000/1000 Mbps,272,0.07,19
2025-06-30,Western Cape,Events,Word of Mouth,10/10 Mbps,234,0.13,30
2025-06-30,Western Cape,Events,Word of Mouth,50/50 Mbps,254,0.09,22
2025-06-30,Western Cape,Events,Word of Mouth,100/100 Mbps,56,0.08,4
2025-06-30,Western Cape,Events,Word of Mouth,200/200 Mbps,143,0.12,17
2025-06-30,Western Cape,Events,Word of Mouth,500/500 Mbps,193,0.07,13
2025-06-30,Western Cape,Events,Word of Mouth,1000/1000 Mbps,118,0.06,7
2025-06-30,Western Cape,Events,Local Radio,10/10 Mbps,41,0.16,6
2025-06-30,Western Cape,Events,Local Radio,50/50 Mbps,48,0.11,5
2025-06-30,Western Cape,Events,Local Radio,100/100 Mbps,197,0.16,31
2025-06-30,Western Cape,Events,Local Radio,200/200 Mbps,227,0.19,43
2025-06-30,Western Cape,Events,Local Radio,500/500 Mbps,279,0.06,16
2025-06-30,Western Cape,Events,Local Radio,1000/1000 Mbps,233,0.1,23
2025-06-30,KwaZulu-Natal,Digital Ads,Facebook,10/10 Mbps,90,0.08,7
2025-06-30,KwaZulu-Natal,Digital Ads,Facebook,50/50 Mbps,210,0.08,16
2025-06-30,KwaZulu-Natal,Digital Ads,Facebook,100/100 Mbps,299,0.18,53
2025-06-30,KwaZulu-Natal,Digital Ads,Facebook,200/200 Mbps,294,0.06,17
2025-06-30,KwaZulu-Natal,Digital Ads,Facebook,500/500 Mbps,253,0.12,30
2025-06-30,KwaZulu-Natal,Digital Ads,Facebook,1000/1000 Mbps,190,0.2,38
2025-06-30,KwaZulu-Natal,Digital Ads,Google,10/10 Mbps,157,0.08,12
2025-06-30,KwaZulu-Natal,Digital Ads,Google,50/50 Mbps,34,0.19,6
2025-06-30,KwaZulu-Natal,Digital Ads,Google,100/100 Mbps,35,0.12,4
2025-06-30,KwaZulu-Natal,Digital Ads,Google,200/200 Mbps,236,0.08,18
2025-06-30,KwaZulu-Natal,Digital Ads,Google,500/500 Mbps,91,0.09,8
2025-06-30,KwaZulu-Natal,Digital Ads,Google,1000/1000 Mbps,280,0.16,44
2025-06-30,KwaZulu-Natal,Digital Ads,Word of Mouth,10/10 Mbps,265,0.17,45
2025-06-30,KwaZulu-Natal,Digital Ads,Word of Mouth,50/50 Mbps,92,0.14,12
2025-06-30,KwaZulu-Natal,Digital Ads,Word of Mouth,100/100 Mbps,99,0.06,5
2025-06-30,KwaZulu-Natal,Digital Ads,Word of Mouth,200/200 Mbps,238,0.16,38
2025-06-30,KwaZulu-Natal,Digital Ads,Word of Mouth,500/500 Mbps,66,0.09,5
2025-06-30,KwaZulu-Natal,Digital Ads,Word of Mouth,1000/1000 Mbps,32,0.15,4
2025-06-30,KwaZulu-Natal,Digital Ads,Local Radio,10/10 Mbps,23,0.07,1
2025-06-30,KwaZulu-Natal,Digital Ads,Local Radio,50/50 Mbps,46,0.15,6
2025-06-30,KwaZulu-Natal,Digital Ads,Local Radio,100/100 Mbps,237,0.05,11
2025-06-30,KwaZulu-Natal,Digital Ads,Local Radio,200/200 Mbps,101,0.07,7
2025-06-30,KwaZulu-Natal,Digital Ads,Local Radio,500/500 Mbps,107,0.06,6
2025-06-30,KwaZulu-Natal,Digital Ads,Local Radio,1000/1000 Mbps,27,0.14,3
2025-06-30,KwaZulu-Natal,Referral,Facebook,10/10 Mbps,231,0.09,20
2025-06-30,KwaZulu-Natal,Referral,Facebook,50/50 Mbps,200,0.2,40
2025-06-30,KwaZulu-Natal,Referral,Facebook,100/100 Mbps,81,0.11,8
2025-06-30,KwaZulu-Natal,Referral,Facebook,200/200 Mbps,285,0.06,17
2025-06-30,KwaZulu-Natal,Referral,Facebook,500/500 Mbps,56,0.14,7
2025-06-30,KwaZulu-Natal,Referral,Facebook,1000/1000 Mbps,73,0.07,5
2025-06-30,KwaZulu-Natal,Referral,Google,10/10 Mbps,72,0.12,8
2025-06-30,KwaZulu-Natal,Referral,Google,50/50 Mbps,104,0.12,12
2025-06-30,KwaZulu-Natal,Referral,Google,100/100 Mbps,62,0.06,3
2025-06-30,KwaZulu-Natal,Referral,Google,200/200 Mbps,282,0.08,22
2025-06-30,KwaZulu-Natal,Referral,Google,500/500 Mbps,144,0.08,11
2025-06-30,KwaZulu-Natal,Referral,Google,1000/1000 Mbps,34,0.14,4
2025-06-30,KwaZulu-Natal,Referral,Word of Mouth,10/10 Mbps,197,0.16,31
2025-06-30,KwaZulu-Natal,Referral,Word of Mouth,50/50 Mbps,20,0.06,1
2025-06-30,KwaZulu-Natal,Referral,Word of Mouth,100/100 Mbps,150,0.06,9
2025-06-30,KwaZulu-Natal,Referral,Word of Mouth,200/200 Mbps,251,0.08,20
2025-06-30,KwaZulu-Natal,Referral,Word of Mouth,500/500 Mbps,252,0.11,27
2025-06-30,KwaZulu-Natal,Referral,Word of Mouth,1000/1000 Mbps,228,0.13,29
2025-06-30,KwaZulu-Natal,Referral,Local Radio,10/10 Mbps,261,0.08,20
2025-06-30,KwaZulu-Natal,Referral,Local Radio,50/50 Mbps,236,0.19,44
2025-06-30,KwaZulu-Natal,Referral,Local Radio,100/100 Mbps,166,0.1,16
2025-06-30,KwaZulu-Natal,Referral,Local Radio,200/200 Mbps,291,0.11,32
2025-06-30,KwaZulu-Natal,Referral,Local Radio,500/500 Mbps,47,0.17,7
2025-06-30,KwaZulu-Natal,Referral,Local Radio,1000/1000 Mbps,193,0.06,11
2025-06-30,KwaZulu-Natal,Outdoor,Facebook,10/10 Mbps,102,0.07,7
2025-06-30,KwaZulu-Natal,Outdoor,Facebook,50/50 Mbps,258,0.19,49
2025-06-30,KwaZulu-Natal,Outdoor,Facebook,100/100 Mbps,150,0.12,18
2025-06-30,KwaZulu-Natal,Outdoor,Facebook,200/200 Mbps,160,0.06,9
2025-06-30,KwaZulu-Natal,Outdoor,Facebook,500/500 Mbps,128,0.12,15
2025-06-30,KwaZulu-Natal,Outdoor,Facebook,1000/1000 Mbps,268,0.09,24
2025-06-30,KwaZulu-Natal,Outdoor,Google,10/10 Mbps,286,0.1,28
2025-06-30,KwaZulu-Natal,Outdoor,Google,50/50 Mbps,239,0.16,38
2025-06-30,KwaZulu-Natal,Outdoor,Google,100/100 Mbps,32,0.09,2
2025-06-30,KwaZulu-Natal,Outdoor,Google,200/200 Mbps,251,0.06,15
2025-06-30,KwaZulu-Natal,Outdoor,Google,500/500 Mbps,54,0.09,4
2025-06-30,KwaZulu-Natal,Outdoor,Google,1000/1000 Mbps,110,0.12,13
2025-06-30,KwaZulu-Natal,Outdoor,Word of Mouth,10/10 Mbps,189,0.15,28
2025-06-30,KwaZulu-Natal,Outdoor,Word of Mouth,50/50 Mbps,142,0.05,7
2025-06-30,KwaZulu-Natal,Outdoor,Word of Mouth,100/100 Mbps,184,0.12,22
2025-06-30,KwaZulu-Natal,Outdoor,Word of Mouth,200/200 Mbps,36,0.05,1
2025-06-30,KwaZulu-Natal,Outdoor,Word of Mouth,500/500 Mbps,272,0.07,19
2025-06-30,KwaZulu-Natal,Outdoor,Word of Mouth,1000/1000 Mbps,294,0.14,41
2025-06-30,KwaZulu-Natal,Outdoor,Local Radio,10/10 Mbps,206,0.14,28
2025-06-30,KwaZulu-Natal,Outdoor,Local Radio,50/50 Mbps,172,0.15,25
2025-06-30,KwaZulu-Natal,Outdoor,Local Radio,100/100 Mbps,140,0.05,7
2025-06-30,KwaZulu-Natal,Outdoor,Local Radio,200/200 Mbps,207,0.09,18
2025-06-30,KwaZulu-Natal,Outdoor,Local Radio,500/500 Mbps,129,0.17,21
2025-06-30,KwaZulu-Natal,Outdoor,Local Radio,1000/1000 Mbps,120,0.15,18
2025-06-30,KwaZulu-Natal,Events,Facebook,10/10 Mbps,32,0.18,5
2025-06-30,KwaZulu-Natal,Events,Facebook,50/50 Mbps,60,0.17,10
2025-06-30,KwaZulu-Natal,Events,Facebook,100/100 Mbps,29,0.19,5
2025-06-30,KwaZulu-Natal,Events,Facebook,200/200 Mbps,52,0.1,5
2025-06-30,KwaZulu-Natal,Events,Facebook,500/500 Mbps,184,0.19,34
2025-06-30,KwaZulu-Natal,Events,Facebook,1000/1000 Mbps,87,0.14,12
2025-06-30,KwaZulu-Natal,Events,Google,10/10 Mbps,286,0.09,25
2025-06-30,KwaZulu-Natal,Events,Google,50/50 Mbps,288,0.18,51
2025-06-30,KwaZulu-Natal,Events,Google,100/100 Mbps,39,0.14,5
2025-06-30,KwaZulu-Natal,Events,Google,200/200 Mbps,66,0.06,3
2025-06-30,KwaZulu-Natal,Events,Google,500/500 Mbps,268,0.07,18
2025-06-30,KwaZulu-Natal,Events,Google,1000/1000 Mbps,248,0.07,17
2025-06-30,KwaZulu-Natal,Events,Word of Mouth,10/10 Mbps,53,0.13,6
2025-06-30,KwaZulu-Natal,Events,Word of Mouth,50/50 Mbps,299,0.07,20
2025-06-30,KwaZulu-Natal,Events,Word of Mouth,100/100 Mbps,294,0.1,29
2025-06-30,KwaZulu-Natal,Events,Word of Mouth,200/200 Mbps,288,0.06,17
2025-06-30,KwaZulu-Natal,Events,Word of Mouth,500/500 Mbps,260,0.17,44
2025-06-30,KwaZulu-Natal,Events,Word of Mouth,1000/1000 Mbps,169,0.06,10
2025-06-30,KwaZulu-Natal,Events,Local Radio,10/10 Mbps,290,0.08,23
2025-06-30,KwaZulu-Natal,Events,Local Radio,50/50 Mbps,134,0.12,16
2025-06-30,KwaZulu-Natal,Events,Local Radio,100/100 Mbps,39,0.19,7
2025-06-30,KwaZulu-Natal,Events,Local Radio,200/200 Mbps,24,0.17,4
2025-06-30,KwaZulu-Natal,Events,Local Radio,500/500 Mbps,139,0.07,9
2025-06-30,KwaZulu-Natal,Events,Local Radio,1000/1000 Mbps,224,0.09,20
2025-06-30,Eastern Cape,Digital Ads,Facebook,10/10 Mbps,80,0.1,8
2025-06-30,Eastern Cape,Digital Ads,Facebook,50/50 Mbps,215,0.09,19
2025-06-30,Eastern Cape,Digital Ads,Facebook,100/100 Mbps,185,0.12,22
2025-06-30,Eastern Cape,Digital Ads,Facebook,200/200 Mbps,54,0.19,10
2025-06-30,Eastern Cape,Digital Ads,Facebook,500/500 Mbps,175,0.08,14
2025-06-30,Eastern Cape,Digital Ads,Facebook,1000/1000 Mbps,208,0.15,31
2025-06-30,Eastern Cape,Digital Ads,Google,10/10 Mbps,252,0.1,25
2025-06-30,Eastern Cape,Digital Ads,Google,50/50 Mbps,25,0.14,3
2025-06-30,Eastern Cape,Digital Ads,Google,100/100 Mbps,205,0.08,16
2025-06-30,Eastern Cape,Digital Ads,Google,200/200 Mbps,172,0.14,24
2025-06-30,Eastern Cape,Digital Ads,Google,500/500 Mbps,221,0.06,13
2025-06-30,Eastern Cape,Digital Ads,Google,1000/1000 Mbps,200,0.09,18
2025-06-30,Eastern Cape,Digital Ads,Word of Mouth,10/10 Mbps,119,0.2,23
2025-06-30,Eastern Cape,Digital Ads,Word of Mouth,50/50 Mbps,285,0.16,45
2025-06-30,Eastern Cape,Digital Ads,Word of Mouth,100/100 Mbps,270,0.1,27
2025-06-30,Eastern Cape,Digital Ads,Word of Mouth,200/200 Mbps,164,0.12,19
2025-06-30,Eastern Cape,Digital Ads,Word of Mouth,500/500 Mbps,198,0.17,33
2025-06-30,Eastern Cape,Digital Ads,Word of Mouth,1000/1000 Mbps,24,0.14,3
2025-06-30,Eastern Cape,Digital Ads,Local Radio,10/10 Mbps,275,0.06,16
2025-06-30,Eastern Cape,Digital Ads,Local Radio,50/50 Mbps,291,0.12,34
2025-06-30,Eastern Cape,Digital Ads,Local Radio,100/100 Mbps,226,0.18,40
2025-06-30,Eastern Cape,Digital Ads,Local Radio,200/200 Mbps,190,0.18,34
2025-06-30,Eastern Cape,Digital Ads,Local Radio,500/500 Mbps,47,0.1,4
2025-06-30,Eastern Cape,Digital Ads,Local Radio,1000/1000 Mbps,150,0.17,25
2025-06-30,Eastern Cape,Referral,Facebook,10/10 Mbps,203,0.12,24
2025-06-30,Eastern Cape,Referral,Facebook,50/50 Mbps,202,0.11,22
2025-06-30,Eastern Cape,Referral,Facebook,100/100 Mbps,126,0.06,7
2025-06-30,Eastern Cape,Referral,Facebook,200/200 Mbps,282,0.07,19
2025-06-30,Eastern Cape,Referral,Facebook,500/500 Mbps,274,0.09,24
2025-06-30,Eastern Cape,Referral,Facebook,1000/1000 Mbps,101,0.08,8
2025-06-30,Eastern Cape,Referral,Google,10/10 Mbps,126,0.18,22
2025-06-30,Eastern Cape,Referral,Google,50/50 Mbps,175,0.15,26
2025-06-30,Eastern Cape,Referral,Google,100/100 Mbps,206,0.15,30
2025-06-30,Eastern Cape,Referral,Google,200/200 Mbps,167,0.16,26
2025-06-30,Eastern Cape,Referral,Google,500/500 Mbps,200,0.12,24
2025-06-30,Eastern Cape,Referral,Google,1000/1000 Mbps,136,0.18,24
2025-06-30,Eastern Cape,Referral,Word of Mouth,10/10 Mbps,124,0.12,14
2025-06-30,Eastern Cape,Referral,Word of Mouth,50/50 Mbps,210,0.1,21
2025-06-30,Eastern Cape,Referral,Word of Mouth,100/100 Mbps,186,0.18,33
2025-06-30,Eastern Cape,Referral,Word of Mouth,200/200 Mbps,294,0.18,52
2025-06-30,Eastern Cape,Referral,Word of Mouth,500/500 Mbps,171,0.16,27
2025-06-30,Eastern Cape,Referral,Word of Mouth,1000/1000 Mbps,205,0.11,22
2025-06-30,Eastern Cape,Referral,Local Radio,10/10 Mbps,273,0.16,43
2025-06-30,Eastern Cape,Referral,Local Radio,50/50 Mbps,227,0.06,13
2025-06-30,Eastern Cape,Referral,Local Radio,100/100 Mbps,107,0.18,19
2025-06-30,Eastern Cape,Referral,Local Radio,200/200 Mbps,252,0.17,42
2025-06-30,Eastern Cape,Referral,Local Radio,500/500 Mbps,189,0.09,17
2025-06-30,Eastern Cape,Referral,Local Radio,1000/1000 Mbps,219,0.12,26
2025-06-30,Eastern Cape,Outdoor,Facebook,10/10 Mbps,97,0.19,18
2025-06-30,Eastern Cape,Outdoor,Facebook,50/50 Mbps,296,0.18,53
2025-06-30,Eastern Cape,Outdoor,Facebook,100/100 Mbps,250,0.14,35
2025-06-30,Eastern Cape,Outdoor,Facebook,200/200 Mbps,89,0.17,15
2025-06-30,Eastern Cape,Outdoor,Facebook,500/500 Mbps,146,0.1,14
2025-06-30,Eastern Cape,Outdoor,Facebook,1000/1000 Mbps,85,0.13,11
2025-06-30,Eastern Cape,Outdoor,Google,10/10 Mbps,218,0.19,41
2025-06-30,Eastern Cape,Outdoor,Google,50/50 Mbps,97,0.1,9
2025-06-30,Eastern Cape,Outdoor,Google,100/100 Mbps,216,0.15,32
2025-06-30,Eastern Cape,Outdoor,Google,200/200 Mbps,279,0.16,44
2025-06-30,Eastern Cape,Outdoor,Google,500/500 Mbps,211,0.19,40
2025-06-30,Eastern Cape,Outdoor,Google,1000/1000 Mbps,218,0.11,23
2025-06-30,Eastern Cape,Outdoor,Word of Mouth,10/10 Mbps,297,0.17,50
2025-06-30,Eastern Cape,Outdoor,Word of Mouth,50/50 Mbps,131,0.12,15
2025-06-30,Eastern Cape,Outdoor,Word of Mouth,100/100 Mbps,270,0.2,54
2025-06-30,Eastern Cape,Outdoor,Word of Mouth,200/200 Mbps,201,0.17,34
2025-06-30,Eastern Cape,Outdoor,Word of Mouth,500/500 Mbps,126,0.1,12
2025-06-30,Eastern Cape,Outdoor,Word of Mouth,1000/1000 Mbps,36,0.14,5
2025-06-30,Eastern Cape,Outdoor,Local Radio,10/10 Mbps,217,0.12,26
2025-06-30,Eastern Cape,Outdoor,Local Radio,50/50 Mbps,224,0.11,24
2025-06-30,Eastern Cape,Outdoor,Local Radio,100/100 Mbps,42,0.15,6
2025-06-30,Eastern Cape,Outdoor,Local Radio,200/200 Mbps,101,0.17,17
2025-06-30,Eastern Cape,Outdoor,Local Radio,500/500 Mbps,42,0.09,3
2025-06-30,Eastern Cape,Outdoor,Local Radio,1000/1000 Mbps,202,0.09,18
2025-06-30,Eastern Cape,Events,Facebook,10/10 Mbps,235,0.06,14
2025-06-30,Eastern Cape,Events,Facebook,50/50 Mbps,141,0.16,22
2025-06-30,Eastern Cape,Events,Facebook,100/100 Mbps,177,0.06,10
2025-06-30,Eastern Cape,Events,Facebook,200/200 Mbps,229,0.18,41
2025-06-30,Eastern Cape,Events,Facebook,500/500 Mbps,149,0.14,20
2025-06-30,Eastern Cape,Events,Facebook,1000/1000 Mbps,146,0.18,26
2025-06-30,Eastern Cape,Events,Google,10/10 Mbps,185,0.12,22
2025-06-30,Eastern Cape,Events,Google,50/50 Mbps,92,0.1,9
2025-06-30,Eastern Cape,Events,Google,100/100 Mbps,134,0.12,16
2025-06-30,Eastern Cape,Events,Google,200/200 Mbps,230,0.15,34
